198438282,2026-09-09,2026-09-09,09995,荣昌生物-B,190.00,必须,20.0000,12816.6300
198438281,2026-09-09,2026-09-09,09969,诺诚健华-B,1360.00,必须,20.0000,17360.0500
198438280,2026-09-09,2026-09-09,09926,康方生物,671.00,必须,20.0000,55824.3000
198438279,2026-09-09,2026-09-09,09688,再鼎医药,1033.00,必须,20.0000,17867.1800
198438278,2026-09-09,2026-09-09,09606,映恩生物-B,16.00,必须,20.0000,2582.0100
198438277,2026-09-09,2026-09-09,06990,科伦博泰生物-B,62.00,必须,20.0000,26165.9900
198438276,2026-09-09,2026-09-09,06855,亚盛医药,271.00,必须,20.0000,8015.3200
198438275,2026-09-09,2026-09-09,06699,时代天使,62.00,必须,20.0000,5083.0700
198438274,2026-09-09,2026-09-09,06618,京东健康,1169.00,必须,20.0000,37001.6700
198438273,2026-09-09,2026-09-09,06160,百济神州,598.00,必须,20.0000,110052.1500
198438272,2026-09-09,2026-09-09,03933,联邦制药,1078.00,必须,20.0000,7887.0500
198438271,2026-09-09,2026-09-09,03696,英矽智能,57.00,必须,20.0000,2506.6400
198438270,2026-09-09,2026-09-09,03692,翰森制药,1656.00,必须,20.0000,51671.6800
198438269,2026-09-09,2026-09-09,03320,华润医药,1716.00,必须,20.0000,6663.3000
198438268,2026-09-09,2026-09-09,02675,精锋医疗-B,15.00,必须,20.0000,475.5600
198438267,2026-09-09,2026-09-09,02666,环球医疗,917.00,必须,20.0000,3755.0400
198438266,2026-09-09,2026-09-09,02637,海西新药,9.00,必须,20.0000,1530.9900
198438265,2026-09-09,2026-09-09,02617,药捷安康-B,6.00,必须,20.0000,50.2500
198438264,2026-09-09,2026-09-09,02607,上海医药,586.00,必须,20.0000,5848.2900
198438263,2026-09-09,2026-09-09,02591,银诺医药-B,31.00,必须,20.0000,99.0600
198438262,2026-09-09,2026-09-09,02575,轩竹生物,57.00,必须,20.0000,488.0200
198438261,2026-09-09,2026-09-09,02565,派格生物医药-B,14.00,必须,20.0000,68.2900
198438260,2026-09-09,2026-09-09,02359,药明康德,450.00,必须,20.0000,76043.6200
198438259,2026-09-09,2026-09-09,02269,药明生物,3209.00,必须,20.0000,136817.7200
198438258,2026-09-09,2026-09-09,02268,药明合联,459.00,必须,20.0000,29652.3400
198438257,2026-09-09,2026-09-09,02252,微创机器人-B,375.00,必须,20.0000,6868.8300
198438256,2026-09-09,2026-09-09,02228,晶泰控股,3134.00,必须,20.0000,19338.3200
198438255,2026-09-09,2026-09-09,02196,复星医药,493.00,必须,20.0000,7358.9100
198438254,2026-09-09,2026-09-09,02186,绿叶制药,2546.00,必须,20.0000,4227.5200
198438253,2026-09-09,2026-09-09,02162,康诺亚-B,218.00,必须,20.0000,14988.2000
198438252,2026-09-09,2026-09-09,02096,先声药业,935.00,必须,20.0000,9404.1000
198438251,2026-09-09,2026-09-09,01952,云顶新耀,257.00,必须,20.0000,7343.4300
198438250,2026-09-09,2026-09-09,01833,平安好医生,984.00,必须,20.0000,5501.6000
198438249,2026-09-09,2026-09-09,01801,信达生物,1330.00,必须,20.0000,115251.1000
198438248,2026-09-09,2026-09-09,01681,康臣药业,459.00,必须,20.0000,5235.8000
198438247,2026-09-09,2026-09-09,01548,金斯瑞生物科技,1393.00,必须,20.0000,41778.8000
198438246,2026-09-09,2026-09-09,01530,三生制药,1848.00,必须,20.0000,26258.2200
198438245,2026-09-09,2026-09-09,01276,恒瑞医药,165.00,必须,20.0000,6609.6500
198438244,2026-09-09,2026-09-09,01177,中国生物制药,10218.00,必须,20.0000,51650.6900
198438243,2026-09-09,2026-09-09,01099,国药控股,1222.00,必须,20.0000,16940.6600
198438242,2026-09-09,2026-09-09,01093,石药集团,7343.00,必须,20.0000,59820.5200
198438241,2026-09-09,2026-09-09,01066,威高股份,2439.00,必须,20.0000,6855.2100
198438240,2026-09-09,2026-09-09,00867,康哲药业,1330.00,必须,20.0000,12698.3300
198438239,2026-09-09,2026-09-09,00853,微创医疗,1001.00,必须,20.0000,5259.0400
198438238,2026-09-09,2026-09-09,00656,复星国际,2227.00,必须,20.0000,9841.6300
198438237,2026-09-09,2026-09-09,00512,远大医药,1293.00,必须,20.0000,5535.1500
198438236,2026-09-09,2026-09-09,00460,四环医药,4154.00,必须,20.0000,2856.0100
198438235,2026-09-09,2026-09-09,00241,阿里健康,5860.00,必须,20.0000,15913.0300
198438234,2026-09-09,2026-09-09,00013,和黄医药,555.00,必须,20.0000,10607.4500
