market_type,security_code,orig_time,kline_time,open_price,high_price,low_price,close_price,volume_trade,value_trade,variety_category,open_price_yuan,high_price_yuan,low_price_yuan,close_price_yuan,volume_shares,value_trade_yuan
102,159691,0,202608260955,1232000,1233000,1232000,1232000,133970000,165080170000,0,1.232,1.233,1.232,1.232,1339700,1650801.7
102,159691,0,202608260956,1232000,1233000,1232000,1233000,107750000,132855750000,0,1.232,1.233,1.232,1.233,1077500,1328557.5
102,159691,0,202608260957,1233000,1234000,1233000,1234000,133070000,164208140000,0,1.233,1.234,1.233,1.234,1330700,1642081.4
102,159691,0,202608260958,1234000,1234000,1233000,1234000,25850000,31878900000,0,1.234,1.234,1.233,1.234,258500,318789
102,159691,0,202608260959,1234000,1234000,1233000,1233000,20060000,24734040000,0,1.234,1.234,1.233,1.233,200600,247340.4
102,159691,0,202608261000,1234000,1234000,1233000,1233000,39590000,48853580000,0,1.234,1.234,1.233,1.233,395900,488535.8
102,159691,0,202608261001,1233000,1234000,1232000,1232000,162340000,200145530000,0,1.233,1.234,1.232,1.232,1623400,2001455.3
102,159691,0,202608261002,1232000,1233000,1232000,1232000,24780000,30530900000,0,1.232,1.233,1.232,1.232,247800,305309
102,159691,0,202608261003,1232000,1233000,1232000,1233000,83310000,102720980000,0,1.232,1.233,1.232,1.233,833100,1027209.8
102,159691,0,202608261004,1233000,1234000,1233000,1234000,72640000,89597870000,0,1.233,1.234,1.233,1.234,726400,895978.7
102,159691,0,202608261005,1234000,1235000,1233000,1234000,276400000,341072250000,0,1.234,1.235,1.233,1.234,2764000,3410722.5
102,159691,0,202608261006,1233000,1234000,1233000,1234000,254370000,313692350000,0,1.233,1.234,1.233,1.234,2543700,3136923.5
102,159691,0,202608261007,1234000,1234000,1233000,1233000,197990000,244266660000,0,1.234,1.234,1.233,1.233,1979900,2442666.6
102,159691,0,202608261008,1232000,1233000,1232000,1233000,129320000,159351240000,0,1.232,1.233,1.232,1.233,1293200,1593512.4
102,159691,0,202608261009,1233000,1233000,1233000,1233000,23670000,29185110000,0,1.233,1.233,1.233,1.233,236700,291851.1
102,159691,0,202608261010,1233000,1234000,1233000,1234000,188080000,232090700000,0,1.233,1.234,1.233,1.234,1880800,2320907
102,159691,0,202608261011,1235000,1235000,1234000,1235000,39330000,48572500000,0,1.235,1.235,1.234,1.235,393300,485725
102,159691,0,202608261012,1235000,1235000,1234000,1234000,174660000,215490440000,0,1.235,1.235,1.234,1.234,1746600,2154904.4
102,159691,0,202608261013,1234000,1234000,1232000,1232000,312850000,385553320000,0,1.234,1.234,1.232,1.232,3128500,3855533.2
102,159691,0,202608261014,1232000,1232000,1232000,1232000,207790000,255997280000,0,1.232,1.232,1.232,1.232,2077900,2559972.8
102,159691,0,202608261015,1232000,1233000,1232000,1233000,20830000,25682580000,0,1.232,1.233,1.232,1.233,208300,256825.8
102,159691,0,202608261016,1233000,1233000,1232000,1232000,7410000,9129120000,0,1.233,1.233,1.232,1.232,74100,91291.2
102,159691,0,202608261017,1232000,1232000,1232000,1232000,89430000,110177760000,0,1.232,1.232,1.232,1.232,894300,1101777.6
102,159691,0,202608261018,1232000,1233000,1232000,1233000,217350000,267856020000,0,1.232,1.233,1.232,1.233,2173500,2678560.2
102,159691,0,202608261019,1233000,1233000,1233000,1233000,43000000,53019000000,0,1.233,1.233,1.233,1.233,430000,530190
102,159691,0,202608261020,1233000,1233000,1233000,1233000,10810000,13328730000,0,1.233,1.233,1.233,1.233,108100,133287.3
102,159691,0,202608261021,1233000,1233000,1233000,1233000,346420000,427158980000,0,1.233,1.233,1.233,1.233,3464200,4271589.8
102,159691,0,202608261022,1233000,1234000,1233000,1234000,123090000,151878560000,0,1.233,1.234,1.233,1.234,1230900,1518785.6
102,159691,0,202608261023,1234000,1234000,1234000,1234000,93590000,115490060000,0,1.234,1.234,1.234,1.234,935900,1154900.6
102,159691,0,202608261024,1234000,1234000,1232000,1233000,130850000,161305110000,0,1.234,1.234,1.232,1.233,1308500,1613051.1
102,159691,0,202608261025,1233000,1233000,1232000,1233000,113100000,139452280000,0,1.233,1.233,1.232,1.233,1131000,1394522.8
102,159691,0,202608261026,1233000,1234000,1233000,1234000,38360000,47336240000,0,1.233,1.234,1.233,1.234,383600,473362.4
102,159691,0,202608261027,1234000,1234000,1232000,1232000,284350000,350471090000,0,1.234,1.234,1.232,1.232,2843500,3504710.9
102,159691,0,202608261028,1232000,1232000,1232000,1232000,40630000,50076160000,0,1.232,1.232,1.232,1.232,406300,500761.6
102,159691,0,202608261029,1232000,1232000,1232000,1232000,5210000,6418720000,0,1.232,1.232,1.232,1.232,52100,64187.2
102,159691,0,202608261030,1232000,1234000,1232000,1234000,183280000,226060290000,0,1.232,1.234,1.232,1.234,1832800,2260602.9
102,159691,0,202608261031,1234000,1234000,1234000,1234000,150290000,185457860000,0,1.234,1.234,1.234,1.234,1502900,1854578.6
102,159691,0,202608261032,1234000,1234000,1234000,1234000,93460000,115329640000,0,1.234,1.234,1.234,1.234,934600,1153296.4
102,159691,0,202608261033,1234000,1235000,1234000,1235000,142530000,175931060000,0,1.234,1.235,1.234,1.235,1425300,1759310.6
102,159691,0,202608261034,1235000,1235000,1234000,1234000,110560000,136431040000,0,1.235,1.235,1.234,1.234,1105600,1364310.4
102,159691,0,202608261035,1233000,1233000,1233000,1233000,62170000,76655610000,0,1.233,1.233,1.233,1.233,621700,766556.1
102,159691,0,202608261036,1234000,1234000,1234000,1234000,520000,641680000,0,1.234,1.234,1.234,1.234,5200,6416.8
102,159691,0,202608261037,1234000,1234000,1232000,1232000,316720000,390511830000,0,1.234,1.234,1.232,1.232,3167200,3905118.3
102,159691,0,202608261038,1232000,1233000,1232000,1233000,126450000,155899910000,0,1.232,1.233,1.232,1.233,1264500,1558999.1
102,159691,0,202608261039,1233000,1234000,1233000,1234000,19200000,23692100000,0,1.233,1.234,1.233,1.234,192000,236921
102,159691,0,202608261040,1233000,1234000,1232000,1233000,189430000,233583350000,0,1.233,1.234,1.232,1.233,1894300,2335833.5
102,159691,0,202608261041,1233000,1233000,1233000,1233000,1740000,2145420000,0,1.233,1.233,1.233,1.233,17400,21454.2
102,159691,0,202608261042,1233000,1233000,1233000,1233000,900000,1109700000,0,1.233,1.233,1.233,1.233,9000,11097
102,159691,0,202608261043,1233000,1233000,1233000,1233000,500000,616500000,0,1.233,1.233,1.233,1.233,5000,6165
102,159691,0,202608261044,1233000,1234000,1233000,1234000,37620000,46423080000,0,1.233,1.234,1.233,1.234,376200,464230.8
102,159691,0,202608261045,1234000,1234000,1234000,1234000,38920000,48027280000,0,1.234,1.234,1.234,1.234,389200,480272.8
102,159691,0,202608261046,1234000,1234000,1232000,1232000,250460000,308803480000,0,1.234,1.234,1.232,1.232,2504600,3088034.8
102,159691,0,202608261047,1232000,1232000,1232000,1232000,100000,123200000,0,1.232,1.232,1.232,1.232,1000,1232
102,159691,0,202608261048,1232000,1232000,1232000,1232000,1210000,1490720000,0,1.232,1.232,1.232,1.232,12100,14907.2
102,159691,0,202608261049,1232000,1233000,1232000,1233000,129790000,159921070000,0,1.232,1.233,1.232,1.233,1297900,1599210.7
102,159691,0,202608261050,1233000,1233000,1232000,1232000,20000,24640000,0,1.233,1.233,1.232,1.232,200,246.4
102,159691,0,202608261051,1232000,1234000,1232000,1232000,132630000,163538200000,0,1.232,1.234,1.232,1.232,1326300,1635382
102,159691,0,202608261052,1232000,1232000,1232000,1232000,1100000,1355200000,0,1.232,1.232,1.232,1.232,11000,13552
102,159691,0,202608261053,1232000,1233000,1232000,1232000,83940000,103426020000,0,1.232,1.233,1.232,1.232,839400,1034260.2
102,159691,0,202608261054,1232000,1233000,1232000,1233000,39100000,48209800000,0,1.232,1.233,1.232,1.233,391000,482098
102,159691,0,202608261055,1233000,1233000,1232000,1233000,28500000,35140490000,0,1.233,1.233,1.232,1.233,285000,351404.9
102,159691,0,202608261056,1233000,1233000,1232000,1232000,31920000,39357130000,0,1.233,1.233,1.232,1.232,319200,393571.3
102,159691,0,202608261057,1233000,1234000,1233000,1234000,440180000,542802350000,0,1.233,1.234,1.233,1.234,4401800,5428023.5
102,159691,0,202608261058,1234000,1234000,1234000,1234000,28880000,35637920000,0,1.234,1.234,1.234,1.234,288800,356379.2
102,159691,0,202608261059,1234000,1234000,1234000,1234000,7070000,8724380000,0,1.234,1.234,1.234,1.234,70700,87243.8
102,159691,0,202608261100,1234000,1235000,1233000,1233000,116290000,143522240000,0,1.234,1.235,1.233,1.233,1162900,1435222.4
102,159691,0,202608261101,1234000,1234000,1234000,1234000,41570000,51297380000,0,1.234,1.234,1.234,1.234,415700,512973.8
102,159691,0,202608261102,1234000,1234000,1233000,1234000,143510000,177090290000,0,1.234,1.234,1.233,1.234,1435100,1770902.9
102,159691,0,202608261103,1234000,1234000,1234000,1234000,19380000,23914920000,0,1.234,1.234,1.234,1.234,193800,239149.2
102,159691,0,202608261104,1234000,1235000,1234000,1235000,15100000,18648500000,0,1.234,1.235,1.234,1.235,151000,186485
102,159691,0,202608261105,1235000,1235000,1234000,1235000,22320000,27564190000,0,1.235,1.235,1.234,1.235,223200,275641.9
102,159691,0,202608261106,1235000,1235000,1235000,1235000,35240000,43521400000,0,1.235,1.235,1.235,1.235,352400,435214
102,159691,0,202608261107,1235000,1235000,1235000,1235000,20160000,24897600000,0,1.235,1.235,1.235,1.235,201600,248976
102,159691,0,202608261108,1235000,1235000,1234000,1235000,30830000,38065050000,0,1.235,1.235,1.234,1.235,308300,380650.5
102,159691,0,202608261109,1234000,1234000,1233000,1233000,145190000,179164200000,0,1.234,1.234,1.233,1.233,1451900,1791642
102,159691,0,202608261110,1233000,1234000,1233000,1234000,236210000,291279080000,0,1.233,1.234,1.233,1.234,2362100,2912790.8
102,159691,0,202608261111,1234000,1234000,1234000,1234000,0,0,0,1.234,1.234,1.234,1.234,0,0
102,159691,0,202608261112,1234000,1234000,1233000,1233000,3020000,3726660000,0,1.234,1.234,1.233,1.233,30200,37266.6
102,159691,0,202608261113,1234000,1234000,1234000,1234000,89240000,110122160000,0,1.234,1.234,1.234,1.234,892400,1101221.6
102,159691,0,202608261114,1234000,1235000,1234000,1234000,156660000,193352290000,0,1.234,1.235,1.234,1.234,1566600,1933522.9
102,159691,0,202608261115,1234000,1235000,1234000,1235000,18230000,22514050000,0,1.234,1.235,1.234,1.235,182300,225140.5
102,159691,0,202608261116,1235000,1235000,1233000,1234000,124550000,153693280000,0,1.235,1.235,1.233,1.234,1245500,1536932.8
102,159691,0,202608261117,1234000,1234000,1233000,1234000,17430000,21506820000,0,1.234,1.234,1.233,1.234,174300,215068.2
102,159691,0,202608261118,1234000,1234000,1234000,1234000,22000000,27148000000,0,1.234,1.234,1.234,1.234,220000,271480
102,159691,0,202608261119,1234000,1234000,1234000,1234000,19270000,23779180000,0,1.234,1.234,1.234,1.234,192700,237791.8
102,159691,0,202608261120,1234000,1234000,1233000,1233000,35280000,43534910000,0,1.234,1.234,1.233,1.233,352800,435349.1
102,159691,0,202608261121,1233000,1234000,1233000,1233000,263140000,324469610000,0,1.233,1.234,1.233,1.233,2631400,3244696.1
102,159691,0,202608261122,1233000,1233000,1233000,1233000,0,0,0,1.233,1.233,1.233,1.233,0,0
102,159691,0,202608261123,1233000,1233000,1232000,1233000,33350000,41088010000,0,1.233,1.233,1.232,1.233,333500,410880.1
102,159691,0,202608261124,1233000,1233000,1232000,1232000,30380000,37458190000,0,1.233,1.233,1.232,1.232,303800,374581.9
102,159691,0,202608261125,1232000,1233000,1232000,1233000,31980000,39431340000,0,1.232,1.233,1.232,1.233,319800,394313.4
102,159691,0,202608261126,1233000,1233000,1232000,1233000,175440000,216283320000,0,1.233,1.233,1.232,1.233,1754400,2162833.2
102,159691,0,202608261127,1233000,1233000,1233000,1233000,20000,24660000,0,1.233,1.233,1.233,1.233,200,246.6
102,159691,0,202608261128,1233000,1233000,1233000,1233000,19900000,24536700000,0,1.233,1.233,1.233,1.233,199000,245367
102,159691,0,202608261129,1233000,1233000,1233000,1233000,25580000,31540140000,0,1.233,1.233,1.233,1.233,255800,315401.4
102,159691,0,202608261130,1233000,1233000,1233000,1233000,0,0,0,1.233,1.233,1.233,1.233,0,0
102,159691,0,202608261300,1233000,1233000,1230000,1230000,228130000,280966820000,0,1.233,1.233,1.23,1.23,2281300,2809668.2
102,159691,0,202608261301,1230000,1230000,1228000,1228000,531150000,652759400000,0,1.23,1.23,1.228,1.228,5311500,6527594
102,159691,0,202608261302,1228000,1228000,1228000,1228000,59680000,73287040000,0,1.228,1.228,1.228,1.228,596800,732870.4
102,159691,0,202608261303,1228000,1228000,1227000,1228000,84850000,104194500000,0,1.228,1.228,1.227,1.228,848500,1041945
102,159691,0,202608261304,1228000,1228000,1228000,1228000,30640000,37625920000,0,1.228,1.228,1.228,1.228,306400,376259.2
102,159691,0,202608261305,1228000,1228000,1228000,1228000,1500000,1842000000,0,1.228,1.228,1.228,1.228,15000,18420
102,159691,0,202608261306,1228000,1228000,1227000,1227000,23250000,28550860000,0,1.228,1.228,1.227,1.227,232500,285508.6
102,159691,0,202608261307,1227000,1228000,1227000,1228000,39140000,48063070000,0,1.227,1.228,1.227,1.228,391400,480630.7
102,159691,0,202608261308,1229000,1229000,1229000,1229000,33980000,41761420000,0,1.229,1.229,1.229,1.229,339800,417614.2
102,159691,0,202608261309,1229000,1230000,1229000,1230000,48620000,59791830000,0,1.229,1.23,1.229,1.23,486200,597918.3
102,159691,0,202608261310,1230000,1231000,1230000,1231000,13660000,16815460000,0,1.23,1.231,1.23,1.231,136600,168154.6
102,159691,0,202608261311,1231000,1232000,1231000,1231000,106020000,130584110000,0,1.231,1.232,1.231,1.231,1060200,1305841.1
102,159691,0,202608261312,1231000,1232000,1231000,1232000,2000000,2464000000,0,1.231,1.232,1.231,1.232,20000,24640
102,159691,0,202608261313,1232000,1232000,1231000,1231000,73100000,89986100000,0,1.232,1.232,1.231,1.231,731000,899861
102,159691,0,202608261314,1231000,1231000,1230000,1231000,173670000,213646000000,0,1.231,1.231,1.23,1.231,1736700,2136460
102,159691,0,202608261315,1231000,1231000,1231000,1231000,16010000,19708310000,0,1.231,1.231,1.231,1.231,160100,197083.1
102,159691,0,202608261316,1231000,1231000,1231000,1231000,0,0,0,1.231,1.231,1.231,1.231,0,0
102,159691,0,202608261317,1231000,1231000,1231000,1231000,60560000,74549360000,0,1.231,1.231,1.231,1.231,605600,745493.6
102,159691,0,202608261318,1231000,1231000,1231000,1231000,142250000,175109750000,0,1.231,1.231,1.231,1.231,1422500,1751097.5
102,159691,0,202608261319,1231000,1231000,1230000,1230000,420000,516600000,0,1.231,1.231,1.23,1.23,4200,5166
102,159691,0,202608261320,1230000,1231000,1230000,1231000,64540000,79448740000,0,1.23,1.231,1.23,1.231,645400,794487.4
102,159691,0,202608261321,1231000,1232000,1230000,1232000,5090000,6264090000,0,1.231,1.232,1.23,1.232,50900,62640.9
102,159691,0,202608261322,1232000,1232000,1232000,1232000,7150000,8808800000,0,1.232,1.232,1.232,1.232,71500,88088
102,159691,0,202608261323,1230000,1232000,1230000,1232000,39350000,48447390000,0,1.23,1.232,1.23,1.232,393500,484473.9
102,159691,0,202608261324,1232000,1232000,1232000,1232000,0,0,0,1.232,1.232,1.232,1.232,0,0
102,159691,0,202608261325,1232000,1232000,1232000,1232000,42900000,52852800000,0,1.232,1.232,1.232,1.232,429000,528528
102,159691,0,202608261326,1233000,1233000,1232000,1233000,201280000,248126900000,0,1.233,1.233,1.232,1.233,2012800,2481269
102,159691,0,202608261327,1233000,1234000,1232000,1234000,347310000,428356740000,0,1.233,1.234,1.232,1.234,3473100,4283567.4
102,159691,0,202608261328,1234000,1237000,1234000,1237000,257940000,318578650000,0,1.234,1.237,1.234,1.237,2579400,3185786.5
102,159691,0,202608261329,1237000,1240000,1237000,1240000,184880000,229013500000,0,1.237,1.24,1.237,1.24,1848800,2290135
102,159691,0,202608261330,1240000,1244000,1239000,1244000,115100000,142915940000,0,1.24,1.244,1.239,1.244,1151000,1429159.4
102,159691,0,202608261331,1244000,1249000,1243000,1248000,265840000,331098530000,0,1.244,1.249,1.243,1.248,2658400,3310985.3
102,159691,0,202608261332,1249000,1249000,1245000,1247000,376920000,470162480000,0,1.249,1.249,1.245,1.247,3769200,4701624.8
102,159691,0,202608261333,1247000,1249000,1247000,1248000,91860000,114638310000,0,1.247,1.249,1.247,1.248,918600,1146383.1
102,159691,0,202608261334,1248000,1249000,1248000,1249000,82020000,102441870000,0,1.248,1.249,1.248,1.249,820200,1024418.7
102,159691,0,202608261335,1249000,1249000,1248000,1249000,96850000,120963840000,0,1.249,1.249,1.248,1.249,968500,1209638.4
102,159691,0,202608261336,1249000,1250000,1249000,1250000,90890000,113574300000,0,1.249,1.25,1.249,1.25,908900,1135743
102,159691,0,202608261337,1250000,1250000,1249000,1249000,74280000,92777070000,0,1.25,1.25,1.249,1.249,742800,927770.7
102,159691,0,202608261338,1248000,1249000,1247000,1247000,224680000,280480190000,0,1.248,1.249,1.247,1.247,2246800,2804801.9
102,159691,0,202608261339,1247000,1248000,1247000,1248000,75290000,93974990000,0,1.247,1.248,1.247,1.248,752900,939749.9
102,159691,0,202608261340,1248000,1249000,1248000,1248000,22310000,27863150000,0,1.248,1.249,1.248,1.248,223100,278631.5
102,159691,0,202608261341,1249000,1250000,1249000,1249000,19930000,24902260000,0,1.249,1.25,1.249,1.249,199300,249022.6
102,159691,0,202608261342,1249000,1250000,1249000,1249000,8430000,10536770000,0,1.249,1.25,1.249,1.249,84300,105367.7
102,159691,0,202608261343,1249000,1250000,1249000,1250000,44600000,55747840000,0,1.249,1.25,1.249,1.25,446000,557478.4
102,159691,0,202608261344,1250000,1257000,1250000,1256000,449230000,562967840000,0,1.25,1.257,1.25,1.256,4492300,5629678.4
102,159691,0,202608261345,1256000,1259000,1256000,1258000,71000000,89267220000,0,1.256,1.259,1.256,1.258,710000,892672.2
102,159691,0,202608261346,1258000,1260000,1258000,1258000,87560000,110194860000,0,1.258,1.26,1.258,1.258,875600,1101948.6
102,159691,0,202608261347,1258000,1259000,1257000,1258000,253560000,318977950000,0,1.258,1.259,1.257,1.258,2535600,3189779.5
102,159691,0,202608261348,1262000,1268000,1262000,1265000,405850000,513085680000,0,1.262,1.268,1.262,1.265,4058500,5130856.8
102,159691,0,202608261349,1264000,1265000,1259000,1261000,651150000,821159080000,0,1.264,1.265,1.259,1.261,6511500,8211590.8
102,159691,0,202608261350,1260000,1260000,1251000,1251000,1001060000,1257022530000,0,1.26,1.26,1.251,1.251,10010600,12570225.3
102,159691,0,202608261351,1253000,1253000,1238000,1238000,1376200000,1713367470000,0,1.253,1.253,1.238,1.238,13762000,17133674.7
102,159691,0,202608261352,1239000,1239000,1236000,1237000,604910000,748466270000,0,1.239,1.239,1.236,1.237,6049100,7484662.7
102,159691,0,202608261353,1236000,1239000,1236000,1238000,438910000,543286010000,0,1.236,1.239,1.236,1.238,4389100,5432860.1
102,159691,0,202608261354,1238000,1240000,1238000,1240000,303700000,376489860000,0,1.238,1.24,1.238,1.24,3037000,3764898.6
102,159691,0,202608261355,1240000,1241000,1239000,1239000,409640000,507587710000,0,1.24,1.241,1.239,1.239,4096400,5075877.1
102,159691,0,202608261356,1238000,1238000,1233000,1233000,1783130000,2203970650000,0,1.238,1.238,1.233,1.233,17831300,22039706.5
102,159691,0,202608261357,1232000,1232000,1225000,1225000,2402600000,2952998080000,0,1.232,1.232,1.225,1.225,24026000,29529980.8
102,159691,0,202608261358,1226000,1228000,1226000,1227000,1102070000,1351718300000,0,1.226,1.228,1.226,1.227,11020700,13517183
102,159691,0,202608261359,1227000,1228000,1226000,1228000,384890000,472273700000,0,1.227,1.228,1.226,1.228,3848900,4722737
102,159691,0,202608261400,1228000,1228000,1227000,1228000,73840000,90651150000,0,1.228,1.228,1.227,1.228,738400,906511.5
102,159691,0,202608261401,1228000,1229000,1227000,1227000,606680000,745068200000,0,1.228,1.229,1.227,1.227,6066800,7450682
102,159691,0,202608261402,1227000,1228000,1227000,1227000,487990000,598871350000,0,1.227,1.228,1.227,1.227,4879900,5988713.5
102,159691,0,202608261403,1226000,1227000,1226000,1226000,564960000,692661250000,0,1.226,1.227,1.226,1.226,5649600,6926612.5
102,159691,0,202608261404,1226000,1227000,1225000,1226000,297900000,365265430000,0,1.226,1.227,1.225,1.226,2979000,3652654.3
102,159691,0,202608261405,1226000,1226000,1225000,1226000,217610000,266777340000,0,1.226,1.226,1.225,1.226,2176100,2667773.4
102,159691,0,202608261406,1226000,1227000,1226000,1226000,273850000,335750580000,0,1.226,1.227,1.226,1.226,2738500,3357505.8
102,159691,0,202608261407,1226000,1226000,1225000,1226000,505950000,620254120000,0,1.226,1.226,1.225,1.226,5059500,6202541.2
102,159691,0,202608261408,1227000,1227000,1227000,1227000,69390000,85141530000,0,1.227,1.227,1.227,1.227,693900,851415.3
102,159691,0,202608261409,1227000,1227000,1227000,1227000,276380000,339018260000,0,1.227,1.227,1.227,1.227,2763800,3390182.6
102,159691,0,202608261410,1227000,1229000,1227000,1229000,819460000,1006036650000,0,1.227,1.229,1.227,1.229,8194600,10060366.5
102,159691,0,202608261411,1228000,1228000,1227000,1227000,903120000,1108568960000,0,1.228,1.228,1.227,1.227,9031200,11085689.6
102,159691,0,202608261412,1228000,1228000,1227000,1227000,197720000,242625080000,0,1.228,1.228,1.227,1.227,1977200,2426250.8
102,159691,0,202608261413,1227000,1227000,1226000,1226000,141720000,173798190000,0,1.227,1.227,1.226,1.226,1417200,1737981.9
102,159691,0,202608261414,1227000,1228000,1227000,1228000,640270000,785661930000,0,1.227,1.228,1.227,1.228,6402700,7856619.3
102,159691,0,202608261415,1228000,1228000,1227000,1228000,106550000,130803050000,0,1.228,1.228,1.227,1.228,1065500,1308030.5
102,159691,0,202608261416,1228000,1228000,1227000,1228000,115650000,141978090000,0,1.228,1.228,1.227,1.228,1156500,1419780.9
102,159691,0,202608261417,1228000,1228000,1226000,1226000,391820000,480784800000,0,1.228,1.228,1.226,1.226,3918200,4807848
102,159691,0,202608261418,1227000,1227000,1226000,1227000,126550000,155246180000,0,1.227,1.227,1.226,1.227,1265500,1552461.8
102,159691,0,202608261419,1227000,1228000,1227000,1227000,351160000,430883050000,0,1.227,1.228,1.227,1.227,3511600,4308830.5
102,159691,0,202608261420,1227000,1228000,1227000,1227000,137910000,169239670000,0,1.227,1.228,1.227,1.227,1379100,1692396.7
102,159691,0,202608261421,1227000,1227000,1226000,1226000,83130000,101993700000,0,1.227,1.227,1.226,1.226,831300,1019937
102,159691,0,202608261422,1227000,1227000,1226000,1226000,99180000,121657140000,0,1.227,1.227,1.226,1.226,991800,1216571.4
102,159691,0,202608261423,1227000,1227000,1226000,1227000,183190000,224729730000,0,1.227,1.227,1.226,1.227,1831900,2247297.3
102,159691,0,202608261424,1227000,1227000,1225000,1226000,556930000,682808270000,0,1.227,1.227,1.225,1.226,5569300,6828082.7
102,159691,0,202608261425,1225000,1226000,1225000,1226000,590000000,722779900000,0,1.225,1.226,1.225,1.226,5900000,7227799
102,159691,0,202608261426,1226000,1226000,1225000,1225000,176640000,216413500000,0,1.226,1.226,1.225,1.225,1766400,2164135
102,159691,0,202608261427,1225000,1226000,1225000,1226000,173950000,213114460000,0,1.225,1.226,1.225,1.226,1739500,2131144.6
102,159691,0,202608261428,1226000,1226000,1225000,1225000,175320000,214778720000,0,1.226,1.226,1.225,1.225,1753200,2147787.2
102,159691,0,202608261429,1225000,1225000,1224000,1225000,451410000,552907930000,0,1.225,1.225,1.224,1.225,4514100,5529079.3
102,159691,0,202608261430,1225000,1225000,1225000,1225000,142860000,175003500000,0,1.225,1.225,1.225,1.225,1428600,1750035
102,159691,0,202608261431,1225000,1225000,1224000,1224000,35740000,43780040000,0,1.225,1.225,1.224,1.224,357400,437800.4
102,159691,0,202608261432,1225000,1226000,1225000,1225000,314190000,384890800000,0,1.225,1.226,1.225,1.225,3141900,3848908
102,159691,0,202608261433,1225000,1226000,1225000,1226000,226420000,277590920000,0,1.225,1.226,1.225,1.226,2264200,2775909.2
102,159691,0,202608261434,1226000,1226000,1225000,1225000,164550000,201650250000,0,1.226,1.226,1.225,1.225,1645500,2016502.5
102,159691,0,202608261435,1226000,1226000,1225000,1226000,73810000,90453980000,0,1.226,1.226,1.225,1.226,738100,904539.8
