market_type,security_code,orig_time,kline_time,open_price,high_price,low_price,close_price,volume_trade,value_trade,variety_category,open_price_yuan,high_price_yuan,low_price_yuan,close_price_yuan,volume_shares,value_trade_yuan
102,159518,0,202608241302,1277000,1278000,1277000,1278000,68870000,87949280000,0,1.277,1.278,1.277,1.278,688700,879492.8
102,159518,0,202608241303,1278000,1278000,1277000,1277000,34640000,44236540000,0,1.278,1.278,1.277,1.277,346400,442365.4
102,159518,0,202608241304,1277000,1278000,1277000,1277000,9300000,11879780000,0,1.277,1.278,1.277,1.277,93000,118797.8
102,159518,0,202608241305,1277000,1277000,1276000,1276000,93240000,119026090000,0,1.277,1.277,1.276,1.276,932400,1190260.9
102,159518,0,202608241306,1276000,1276000,1274000,1275000,220840000,281579430000,0,1.276,1.276,1.274,1.275,2208400,2815794.3
102,159518,0,202608241307,1275000,1276000,1275000,1275000,43330000,55263990000,0,1.275,1.276,1.275,1.275,433300,552639.9
102,159518,0,202608241308,1276000,1276000,1275000,1275000,88460000,112788160000,0,1.276,1.276,1.275,1.275,884600,1127881.6
102,159518,0,202608241309,1275000,1276000,1275000,1276000,21850000,27871990000,0,1.275,1.276,1.275,1.276,218500,278719.9
102,159518,0,202608241310,1276000,1276000,1275000,1275000,41410000,52818410000,0,1.276,1.276,1.275,1.275,414100,528184.1
102,159518,0,202608241311,1276000,1276000,1275000,1275000,72280000,92180720000,0,1.276,1.276,1.275,1.275,722800,921807.2
102,159518,0,202608241312,1275000,1276000,1275000,1275000,6550000,8351300000,0,1.275,1.276,1.275,1.275,65500,83513
102,159518,0,202608241313,1275000,1276000,1275000,1275000,19410000,24747800000,0,1.275,1.276,1.275,1.275,194100,247478
102,159518,0,202608241314,1275000,1276000,1275000,1276000,35880000,45772760000,0,1.275,1.276,1.275,1.276,358800,457727.6
102,159518,0,202608241315,1275000,1276000,1275000,1275000,6280000,8008620000,0,1.275,1.276,1.275,1.275,62800,80086.2
102,159518,0,202608241316,1275000,1276000,1275000,1276000,15350000,19574080000,0,1.275,1.276,1.275,1.276,153500,195740.8
102,159518,0,202608241317,1276000,1276000,1275000,1276000,9060000,11553550000,0,1.276,1.276,1.275,1.276,90600,115535.5
102,159518,0,202608241318,1275000,1276000,1275000,1275000,40120000,51162390000,0,1.275,1.276,1.275,1.275,401200,511623.9
102,159518,0,202608241319,1275000,1276000,1275000,1275000,9660000,12324390000,0,1.275,1.276,1.275,1.275,96600,123243.9
102,159518,0,202608241320,1275000,1276000,1275000,1275000,5580000,7115160000,0,1.275,1.276,1.275,1.275,55800,71151.6
102,159518,0,202608241321,1275000,1276000,1275000,1275000,41560000,52997110000,0,1.275,1.276,1.275,1.275,415600,529971.1
102,159518,0,202608241322,1275000,1275000,1274000,1274000,51030000,65050350000,0,1.275,1.275,1.274,1.274,510300,650503.5
102,159518,0,202608241323,1274000,1274000,1274000,1274000,9780000,12459720000,0,1.274,1.274,1.274,1.274,97800,124597.2
102,159518,0,202608241324,1274000,1275000,1274000,1275000,160670000,204698190000,0,1.274,1.275,1.274,1.275,1606700,2046981.9
102,159518,0,202608241325,1275000,1275000,1274000,1275000,9980000,12716520000,0,1.275,1.275,1.274,1.275,99800,127165.2
102,159518,0,202608241326,1275000,1275000,1274000,1274000,2020000,2573850000,0,1.275,1.275,1.274,1.274,20200,25738.5
102,159518,0,202608241327,1274000,1274000,1274000,1274000,26220000,33404750000,0,1.274,1.274,1.274,1.274,262200,334047.5
102,159518,0,202608241328,1274000,1275000,1274000,1275000,21370000,27225390000,0,1.274,1.275,1.274,1.275,213700,272253.9
102,159518,0,202608241329,1275000,1275000,1274000,1274000,26590000,33891250000,0,1.275,1.275,1.274,1.274,265900,338912.5
102,159518,0,202608241330,1274000,1274000,1274000,1274000,7310000,9312970000,0,1.274,1.274,1.274,1.274,73100,93129.7
102,159518,0,202608241331,1274000,1275000,1274000,1274000,28950000,36882740000,0,1.274,1.275,1.274,1.274,289500,368827.4
102,159518,0,202608241332,1275000,1275000,1273000,1273000,61450000,78276300000,0,1.275,1.275,1.273,1.273,614500,782763
102,159518,0,202608241333,1273000,1274000,1273000,1274000,55600000,70780230000,0,1.273,1.274,1.273,1.274,556000,707802.3
102,159518,0,202608241334,1273000,1275000,1273000,1275000,192930000,245794240000,0,1.273,1.275,1.273,1.275,1929300,2457942.4
102,159518,0,202608241335,1275000,1275000,1274000,1275000,22960000,29273790000,0,1.275,1.275,1.274,1.275,229600,292737.9
102,159518,0,202608241336,1275000,1276000,1274000,1276000,73410000,93599180000,0,1.275,1.276,1.274,1.276,734100,935991.8
102,159518,0,202608241337,1276000,1276000,1275000,1276000,256070000,326736620000,0,1.276,1.276,1.275,1.276,2560700,3267366.2
102,159518,0,202608241338,1277000,1277000,1275000,1275000,96180000,122722030000,0,1.277,1.277,1.275,1.275,961800,1227220.3
102,159518,0,202608241339,1275000,1276000,1275000,1276000,151200000,192801070000,0,1.275,1.276,1.275,1.276,1512000,1928010.7
102,159518,0,202608241340,1276000,1276000,1275000,1276000,27680000,35316890000,0,1.276,1.276,1.275,1.276,276800,353168.9
102,159518,0,202608241341,1276000,1276000,1275000,1276000,23800000,30350220000,0,1.276,1.276,1.275,1.276,238000,303502.2
102,159518,0,202608241342,1276000,1276000,1275000,1275000,3660000,4669190000,0,1.276,1.276,1.275,1.275,36600,46691.9
102,159518,0,202608241343,1276000,1276000,1275000,1275000,22930000,29237960000,0,1.276,1.276,1.275,1.275,229300,292379.6
102,159518,0,202608241344,1275000,1275000,1275000,1275000,590000,752250000,0,1.275,1.275,1.275,1.275,5900,7522.5
102,159518,0,202608241345,1275000,1276000,1275000,1276000,48330000,61667500000,0,1.275,1.276,1.275,1.276,483300,616675
102,159518,0,202608241346,1275000,1277000,1275000,1276000,170400000,217420070000,0,1.275,1.277,1.275,1.276,1704000,2174200.7
102,159518,0,202608241347,1276000,1277000,1276000,1277000,29690000,37912870000,0,1.276,1.277,1.276,1.277,296900,379128.7
102,159518,0,202608241348,1277000,1277000,1276000,1277000,10540000,13458700000,0,1.277,1.277,1.276,1.277,105400,134587
102,159518,0,202608241349,1277000,1277000,1276000,1277000,51780000,66113060000,0,1.277,1.277,1.276,1.277,517800,661130.6
102,159518,0,202608241350,1277000,1277000,1276000,1277000,8280000,10570800000,0,1.277,1.277,1.276,1.277,82800,105708
102,159518,0,202608241351,1277000,1277000,1276000,1276000,39740000,50747850000,0,1.277,1.277,1.276,1.276,397400,507478.5
102,159518,0,202608241352,1276000,1278000,1276000,1278000,59410000,75863750000,0,1.276,1.278,1.276,1.278,594100,758637.5
102,159518,0,202608241353,1278000,1278000,1277000,1277000,78730000,100550670000,0,1.278,1.278,1.277,1.277,787300,1005506.7
102,159518,0,202608241354,1277000,1277000,1276000,1276000,86000000,109752780000,0,1.277,1.277,1.276,1.276,860000,1097527.8
102,159518,0,202608241355,1276000,1277000,1276000,1277000,31160000,39760180000,0,1.276,1.277,1.276,1.277,311600,397601.8
102,159518,0,202608241356,1276000,1276000,1275000,1275000,33610000,42885870000,0,1.276,1.276,1.275,1.275,336100,428858.7
102,159518,0,202608241357,1275000,1275000,1275000,1275000,50600000,64515000000,0,1.275,1.275,1.275,1.275,506000,645150
102,159518,0,202608241358,1275000,1275000,1275000,1275000,17190000,21921550000,0,1.275,1.275,1.275,1.275,171900,219215.5
102,159518,0,202608241359,1275000,1276000,1275000,1276000,26640000,33992440000,0,1.275,1.276,1.275,1.276,266400,339924.4
102,159518,0,202608241400,1276000,1277000,1276000,1277000,3910000,4993000000,0,1.276,1.277,1.276,1.277,39100,49930
102,159518,0,202608241401,1276000,1277000,1276000,1276000,27180000,34683580000,0,1.276,1.277,1.276,1.276,271800,346835.8
102,159518,0,202608241402,1276000,1276000,1275000,1276000,28230000,36021250000,0,1.276,1.276,1.275,1.276,282300,360212.5
102,159518,0,202608241403,1276000,1276000,1275000,1275000,198110000,252591220000,0,1.276,1.276,1.275,1.275,1981100,2525912.2
102,159518,0,202608241404,1275000,1275000,1274000,1274000,121860000,155251890000,0,1.275,1.275,1.274,1.274,1218600,1552518.9
102,159518,0,202608241405,1275000,1275000,1273000,1274000,157930000,201129900000,0,1.275,1.275,1.273,1.274,1579300,2011299
102,159518,0,202608241406,1274000,1274000,1273000,1274000,95710000,121909280000,0,1.274,1.274,1.273,1.274,957100,1219092.8
102,159518,0,202608241407,1274000,1275000,1273000,1273000,73200000,93211160000,0,1.274,1.275,1.273,1.273,732000,932111.6
102,159518,0,202608241408,1273000,1274000,1273000,1273000,13250000,16867730000,0,1.273,1.274,1.273,1.273,132500,168677.3
102,159518,0,202608241409,1273000,1274000,1273000,1273000,50170000,63870410000,0,1.273,1.274,1.273,1.273,501700,638704.1
102,159518,0,202608241410,1273000,1273000,1272000,1273000,31720000,40372470000,0,1.273,1.273,1.272,1.273,317200,403724.7
102,159518,0,202608241411,1272000,1273000,1272000,1273000,240310000,305676260000,0,1.272,1.273,1.272,1.273,2403100,3056762.6
102,159518,0,202608241412,1273000,1273000,1272000,1273000,20910000,26607670000,0,1.273,1.273,1.272,1.273,209100,266076.7
102,159518,0,202608241413,1273000,1273000,1271000,1271000,195740000,248853560000,0,1.273,1.273,1.271,1.271,1957400,2488535.6
102,159518,0,202608241414,1271000,1272000,1271000,1271000,216230000,274829370000,0,1.271,1.272,1.271,1.271,2162300,2748293.7
102,159518,0,202608241415,1271000,1272000,1270000,1271000,260760000,331228500000,0,1.271,1.272,1.27,1.271,2607600,3312285
102,159518,0,202608241416,1271000,1271000,1270000,1270000,93020000,118139510000,0,1.271,1.271,1.27,1.27,930200,1181395.1
102,159518,0,202608241417,1270000,1271000,1270000,1270000,26100000,33148250000,0,1.27,1.271,1.27,1.27,261000,331482.5
102,159518,0,202608241418,1270000,1271000,1270000,1270000,60220000,76485640000,0,1.27,1.271,1.27,1.27,602200,764856.4
102,159518,0,202608241419,1270000,1271000,1270000,1271000,90680000,115170260000,0,1.27,1.271,1.27,1.271,906800,1151702.6
102,159518,0,202608241420,1271000,1271000,1270000,1271000,60670000,77076510000,0,1.271,1.271,1.27,1.271,606700,770765.1
102,159518,0,202608241421,1271000,1271000,1270000,1270000,170740000,216849030000,0,1.271,1.271,1.27,1.27,1707400,2168490.3
102,159518,0,202608241422,1270000,1271000,1270000,1270000,121460000,154258390000,0,1.27,1.271,1.27,1.27,1214600,1542583.9
102,159518,0,202608241423,1269000,1270000,1269000,1269000,11080000,14064560000,0,1.269,1.27,1.269,1.269,110800,140645.6
102,159518,0,202608241424,1269000,1270000,1269000,1270000,67470000,85621170000,0,1.269,1.27,1.269,1.27,674700,856211.7
102,159518,0,202608241425,1270000,1271000,1269000,1271000,168330000,213734610000,0,1.27,1.271,1.269,1.271,1683300,2137346.1
102,159518,0,202608241426,1270000,1271000,1270000,1270000,21650000,27497460000,0,1.27,1.271,1.27,1.27,216500,274974.6
102,159518,0,202608241427,1271000,1271000,1270000,1271000,5380000,6836770000,0,1.271,1.271,1.27,1.271,53800,68367.7
102,159518,0,202608241428,1271000,1271000,1270000,1271000,54070000,68720150000,0,1.271,1.271,1.27,1.271,540700,687201.5
102,159518,0,202608241429,1271000,1272000,1270000,1272000,69680000,88565400000,0,1.271,1.272,1.27,1.272,696800,885654
102,159518,0,202608241430,1272000,1272000,1271000,1272000,124300000,158107520000,0,1.272,1.272,1.271,1.272,1243000,1581075.2
102,159518,0,202608241431,1271000,1272000,1271000,1271000,14280000,18160590000,0,1.271,1.272,1.271,1.271,142800,181605.9
102,159518,0,202608241432,1271000,1272000,1271000,1272000,12670000,16106240000,0,1.271,1.272,1.271,1.272,126700,161062.4
102,159518,0,202608241433,1271000,1272000,1271000,1271000,40970000,52105520000,0,1.271,1.272,1.271,1.271,409700,521055.2
102,159518,0,202608241434,1271000,1272000,1271000,1271000,83690000,106372820000,0,1.271,1.272,1.271,1.271,836900,1063728.2
102,159518,0,202608241435,1271000,1271000,1270000,1271000,7520000,9552770000,0,1.271,1.271,1.27,1.271,75200,95527.7
