market_type,security_code,orig_time,kline_time,open_price,high_price,low_price,close_price,volume_trade,value_trade,variety_category,open_price_yuan,high_price_yuan,low_price_yuan,close_price_yuan,volume_shares,value_trade_yuan
102,159518,0,202608211117,1267000,1267000,1266000,1266000,24430000,30940530000,0,1.267,1.267,1.266,1.266,244300,309405.3
102,159518,0,202608211118,1267000,1267000,1266000,1267000,28990000,36715170000,0,1.267,1.267,1.266,1.267,289900,367151.7
102,159518,0,202608211119,1267000,1267000,1266000,1267000,18920000,23965710000,0,1.267,1.267,1.266,1.267,189200,239657.1
102,159518,0,202608211120,1266000,1267000,1266000,1267000,53370000,67569940000,0,1.266,1.267,1.266,1.267,533700,675699.4
102,159518,0,202608211121,1266000,1267000,1266000,1266000,66660000,84455890000,0,1.266,1.267,1.266,1.266,666600,844558.9
102,159518,0,202608211122,1267000,1267000,1266000,1267000,30960000,39226300000,0,1.267,1.267,1.266,1.267,309600,392263
102,159518,0,202608211123,1267000,1267000,1266000,1267000,60810000,77046060000,0,1.267,1.267,1.266,1.267,608100,770460.6
102,159518,0,202608211124,1267000,1267000,1266000,1266000,173630000,219857280000,0,1.267,1.267,1.266,1.266,1736300,2198572.8
102,159518,0,202608211125,1266000,1267000,1266000,1267000,66420000,84089700000,0,1.266,1.267,1.266,1.267,664200,840897
102,159518,0,202608211126,1267000,1267000,1267000,1267000,14160000,17940720000,0,1.267,1.267,1.267,1.267,141600,179407.2
102,159518,0,202608211127,1267000,1267000,1266000,1266000,62900000,79634610000,0,1.267,1.267,1.266,1.266,629000,796346.1
102,159518,0,202608211128,1266000,1267000,1266000,1267000,15710000,19903000000,0,1.266,1.267,1.266,1.267,157100,199030
102,159518,0,202608211129,1267000,1267000,1266000,1266000,11760000,14888160000,0,1.267,1.267,1.266,1.266,117600,148881.6
102,159518,0,202608211130,1266000,1266000,1266000,1266000,350000,443100000,0,1.266,1.266,1.266,1.266,3500,4431
102,159518,0,202608211300,1267000,1267000,1266000,1266000,116240000,147191100000,0,1.267,1.267,1.266,1.266,1162400,1471911
102,159518,0,202608211301,1267000,1267000,1266000,1267000,41990000,53199430000,0,1.267,1.267,1.266,1.267,419900,531994.3
102,159518,0,202608211302,1267000,1267000,1266000,1267000,56280000,71294670000,0,1.267,1.267,1.266,1.267,562800,712946.7
102,159518,0,202608211303,1267000,1267000,1266000,1267000,165610000,209790570000,0,1.267,1.267,1.266,1.267,1656100,2097905.7
102,159518,0,202608211304,1266000,1267000,1266000,1266000,327590000,414759950000,0,1.266,1.267,1.266,1.266,3275900,4147599.5
102,159518,0,202608211305,1266000,1266000,1265000,1266000,68150000,86272050000,0,1.266,1.266,1.265,1.266,681500,862720.5
102,159518,0,202608211306,1266000,1266000,1265000,1265000,101370000,128239000000,0,1.266,1.266,1.265,1.265,1013700,1282390
102,159518,0,202608211307,1265000,1265000,1265000,1265000,53330000,67462450000,0,1.265,1.265,1.265,1.265,533300,674624.5
102,159518,0,202608211308,1265000,1266000,1265000,1265000,47600000,60232810000,0,1.265,1.266,1.265,1.265,476000,602328.1
102,159518,0,202608211309,1266000,1266000,1265000,1266000,40610000,51381550000,0,1.266,1.266,1.265,1.266,406100,513815.5
102,159518,0,202608211310,1265000,1266000,1265000,1266000,64410000,81491960000,0,1.265,1.266,1.265,1.266,644100,814919.6
102,159518,0,202608211311,1266000,1266000,1264000,1264000,171310000,216698620000,0,1.266,1.266,1.264,1.264,1713100,2166986.2
102,159518,0,202608211312,1264000,1265000,1264000,1264000,4880000,6172660000,0,1.264,1.265,1.264,1.264,48800,61726.6
102,159518,0,202608211313,1264000,1265000,1264000,1265000,9930000,12561270000,0,1.264,1.265,1.264,1.265,99300,125612.7
102,159518,0,202608211314,1265000,1265000,1264000,1264000,15100000,19089130000,0,1.265,1.265,1.264,1.264,151000,190891.3
102,159518,0,202608211315,1264000,1265000,1264000,1265000,49470000,62538500000,0,1.264,1.265,1.264,1.265,494700,625385
102,159518,0,202608211316,1265000,1265000,1264000,1264000,34000000,42976000000,0,1.265,1.265,1.264,1.264,340000,429760
102,159518,0,202608211317,1264000,1265000,1264000,1265000,10000,12650000,0,1.264,1.265,1.264,1.265,100,126.5
102,159518,0,202608211318,1265000,1265000,1264000,1264000,18420000,23286930000,0,1.265,1.265,1.264,1.264,184200,232869.3
102,159518,0,202608211319,1264000,1265000,1263000,1263000,288550000,364706200000,0,1.264,1.265,1.263,1.263,2885500,3647062
102,159518,0,202608211320,1263000,1264000,1263000,1263000,68360000,86339690000,0,1.263,1.264,1.263,1.263,683600,863396.9
102,159518,0,202608211321,1263000,1264000,1263000,1264000,47290000,59738040000,0,1.263,1.264,1.263,1.264,472900,597380.4
102,159518,0,202608211322,1263000,1264000,1263000,1263000,47790000,60387650000,0,1.263,1.264,1.263,1.263,477900,603876.5
102,159518,0,202608211323,1263000,1264000,1263000,1263000,10560000,13337290000,0,1.263,1.264,1.263,1.263,105600,133372.9
102,159518,0,202608211324,1263000,1264000,1263000,1263000,5890000,7444240000,0,1.263,1.264,1.263,1.263,58900,74442.4
102,159518,0,202608211325,1263000,1265000,1263000,1265000,189900000,240030600000,0,1.263,1.265,1.263,1.265,1899000,2400306
102,159518,0,202608211326,1265000,1265000,1264000,1264000,12580000,15912910000,0,1.265,1.265,1.264,1.264,125800,159129.1
102,159518,0,202608211327,1264000,1266000,1264000,1266000,141410000,178892640000,0,1.264,1.266,1.264,1.266,1414100,1788926.4
102,159518,0,202608211328,1266000,1266000,1265000,1265000,26360000,33345400000,0,1.266,1.266,1.265,1.265,263600,333454
102,159518,0,202608211329,1265000,1266000,1265000,1266000,32010000,40505640000,0,1.265,1.266,1.265,1.266,320100,405056.4
102,159518,0,202608211330,1266000,1266000,1265000,1266000,14980000,18963780000,0,1.266,1.266,1.265,1.266,149800,189637.8
102,159518,0,202608211331,1266000,1266000,1265000,1265000,4790000,6059350000,0,1.266,1.266,1.265,1.265,47900,60593.5
102,159518,0,202608211332,1265000,1265000,1265000,1265000,30970000,39177050000,0,1.265,1.265,1.265,1.265,309700,391770.5
102,159518,0,202608211333,1265000,1266000,1265000,1265000,270000,341610000,0,1.265,1.266,1.265,1.265,2700,3416.1
102,159518,0,202608211334,1265000,1266000,1265000,1266000,56860000,71977140000,0,1.265,1.266,1.265,1.266,568600,719771.4
102,159518,0,202608211335,1266000,1266000,1265000,1265000,17620000,22289340000,0,1.266,1.266,1.265,1.265,176200,222893.4
102,159518,0,202608211336,1265000,1266000,1265000,1265000,9230000,11676070000,0,1.265,1.266,1.265,1.265,92300,116760.7
102,159518,0,202608211337,1265000,1265000,1265000,1265000,17060000,21588210000,0,1.265,1.265,1.265,1.265,170600,215882.1
102,159518,0,202608211338,1265000,1265000,1265000,1265000,62580000,79163700000,0,1.265,1.265,1.265,1.265,625800,791637
102,159518,0,202608211339,1266000,1266000,1265000,1265000,6630000,8386980000,0,1.266,1.266,1.265,1.265,66300,83869.8
