market_type,security_code,orig_time,kline_time,open_price,high_price,low_price,close_price,volume_trade,value_trade,variety_category,open_price_yuan,high_price_yuan,low_price_yuan,close_price_yuan,volume_shares,value_trade_yuan
101,513350,0,202608211348,1342000,1343000,1342000,1342000,15930000,21380760000,0,1.342,1.343,1.342,1.342,159300,213807.6
101,513350,0,202608211349,1342000,1343000,1341000,1342000,201860000,270867410000,0,1.342,1.343,1.341,1.342,2018600,2708674.1
101,513350,0,202608211350,1342000,1342000,1341000,1342000,26070000,34983380000,0,1.342,1.342,1.341,1.342,260700,349833.8
101,513350,0,202608211351,1341000,1343000,1341000,1343000,50880000,68277400000,0,1.341,1.343,1.341,1.343,508800,682774
101,513350,0,202608211352,1342000,1343000,1342000,1343000,55220000,74148380000,0,1.342,1.343,1.342,1.343,552200,741483.8
101,513350,0,202608211353,1342000,1343000,1342000,1342000,96870000,130093140000,0,1.342,1.343,1.342,1.342,968700,1300931.4
101,513350,0,202608211354,1342000,1343000,1342000,1342000,119200000,159966600000,0,1.342,1.343,1.342,1.342,1192000,1599666
101,513350,0,202608211355,1342000,1342000,1340000,1341000,174620000,234161970000,0,1.342,1.342,1.34,1.341,1746200,2341619.7
101,513350,0,202608211356,1341000,1341000,1340000,1340000,106320000,142489860000,0,1.341,1.341,1.34,1.34,1063200,1424898.6
101,513350,0,202608211357,1340000,1341000,1340000,1341000,72820000,97596730000,0,1.34,1.341,1.34,1.341,728200,975967.3
101,513350,0,202608211358,1340000,1341000,1340000,1340000,39810000,53382590000,0,1.34,1.341,1.34,1.34,398100,533825.9
101,513350,0,202608211359,1340000,1341000,1340000,1340000,22450000,30089590000,0,1.34,1.341,1.34,1.34,224500,300895.9
101,513350,0,202608211400,1341000,1341000,1340000,1341000,126470000,169592080000,0,1.341,1.341,1.34,1.341,1264700,1695920.8
101,513350,0,202608211401,1341000,1342000,1341000,1341000,159750000,214263020000,0,1.341,1.342,1.341,1.341,1597500,2142630.2
101,513350,0,202608211402,1342000,1342000,1341000,1342000,18030000,24190120000,0,1.342,1.342,1.341,1.342,180300,241901.2
101,513350,0,202608211403,1342000,1342000,1341000,1341000,38200000,51227350000,0,1.342,1.342,1.341,1.341,382000,512273.5
101,513350,0,202608211404,1341000,1342000,1341000,1341000,79400000,106478100000,0,1.341,1.342,1.341,1.341,794000,1064781
101,513350,0,202608211405,1341000,1342000,1341000,1342000,9830000,13184510000,0,1.341,1.342,1.341,1.342,98300,131845.1
101,513350,0,202608211406,1342000,1342000,1340000,1340000,55580000,74529560000,0,1.342,1.342,1.34,1.34,555800,745295.6
101,513350,0,202608211407,1340000,1341000,1340000,1340000,23300000,31224530000,0,1.34,1.341,1.34,1.34,233000,312245.3
101,513350,0,202608211408,1341000,1341000,1340000,1341000,45140000,60496900000,0,1.341,1.341,1.34,1.341,451400,604969
101,513350,0,202608211409,1340000,1341000,1340000,1341000,75060000,100590120000,0,1.34,1.341,1.34,1.341,750600,1005901.2
101,513350,0,202608211410,1340000,1341000,1340000,1340000,55150000,73903920000,0,1.34,1.341,1.34,1.34,551500,739039.2
101,513350,0,202608211411,1340000,1341000,1340000,1341000,45620000,61135960000,0,1.34,1.341,1.34,1.341,456200,611359.6
101,513350,0,202608211412,1340000,1341000,1339000,1340000,357720000,479315950000,0,1.34,1.341,1.339,1.34,3577200,4793159.5
101,513350,0,202608211413,1340000,1340000,1338000,1338000,334790000,448219500000,0,1.34,1.34,1.338,1.338,3347900,4482195
101,513350,0,202608211414,1338000,1338000,1337000,1338000,348900000,466537190000,0,1.338,1.338,1.337,1.338,3489000,4665371.9
101,513350,0,202608211415,1337000,1339000,1337000,1338000,246790000,330183230000,0,1.337,1.339,1.337,1.338,2467900,3301832.3
101,513350,0,202608211416,1338000,1339000,1338000,1339000,82200000,109984200000,0,1.338,1.339,1.338,1.339,822000,1099842
101,513350,0,202608211417,1338000,1339000,1338000,1338000,28030000,37508220000,0,1.338,1.339,1.338,1.338,280300,375082.2
101,513350,0,202608211418,1338000,1339000,1338000,1338000,71930000,96243350000,0,1.338,1.339,1.338,1.338,719300,962433.5
101,513350,0,202608211419,1339000,1339000,1337000,1338000,167420000,223938990000,0,1.339,1.339,1.337,1.338,1674200,2239389.9
101,513350,0,202608211420,1337000,1338000,1337000,1338000,72250000,96620730000,0,1.337,1.338,1.337,1.338,722500,966207.3
101,513350,0,202608211421,1338000,1338000,1336000,1337000,115710000,154738990000,0,1.338,1.338,1.336,1.337,1157100,1547389.9
101,513350,0,202608211422,1336000,1338000,1336000,1338000,132680000,177390960000,0,1.336,1.338,1.336,1.338,1326800,1773909.6
101,513350,0,202608211423,1338000,1338000,1337000,1338000,31960000,42749780000,0,1.338,1.338,1.337,1.338,319600,427497.8
101,513350,0,202608211424,1337000,1338000,1337000,1338000,37550000,50206350000,0,1.337,1.338,1.337,1.338,375500,502063.5
101,513350,0,202608211425,1338000,1338000,1337000,1338000,36950000,49432650000,0,1.338,1.338,1.337,1.338,369500,494326.5
101,513350,0,202608211426,1337000,1338000,1337000,1338000,111820000,149521620000,0,1.337,1.338,1.337,1.338,1118200,1495216.2
101,513350,0,202608211427,1337000,1338000,1337000,1337000,46610000,62350400000,0,1.337,1.338,1.337,1.337,466100,623504
