198442547,2026-09-09,2026-09-09,09995,荣昌生物-B,182.00,必须,15.0000,12276.9800
198442546,2026-09-09,2026-09-09,09989,海普瑞,192.00,必须,15.0000,698.2200
198442545,2026-09-09,2026-09-09,09969,诺诚健华-B,1300.00,必须,15.0000,16594.1700
198442544,2026-09-09,2026-09-09,09926,康方生物,641.00,必须,15.0000,53328.4300
198442543,2026-09-09,2026-09-09,09688,再鼎医药,987.00,必须,15.0000,17071.5500
198442542,2026-09-09,2026-09-09,06990,科伦博泰生物-B,59.00,必须,15.0000,24899.9000
198442541,2026-09-09,2026-09-09,06955,博安生物,164.00,必须,15.0000,438.9700
198442540,2026-09-09,2026-09-09,06855,亚盛医药,259.00,必须,15.0000,7660.4000
198442539,2026-09-09,2026-09-09,06821,凯莱英,24.00,必须,15.0000,2912.0200
198442538,2026-09-09,2026-09-09,06185,康希诺生物-B,93.00,必须,15.0000,2371.0300
198442537,2026-09-09,2026-09-09,06160,百济神州,452.00,必须,15.0000,83183.2300
198442536,2026-09-09,2026-09-09,06127,昭衍新药,104.00,必须,15.0000,2021.8800
198442535,2026-09-09,2026-09-09,03759,康龙化成,307.00,必须,15.0000,7715.4200
198442534,2026-09-09,2026-09-09,03696,英矽智能,55.00,必须,15.0000,2418.6900
198442533,2026-09-09,2026-09-09,03692,翰森制药,1583.00,必须,15.0000,49393.8800
198442532,2026-09-09,2026-09-09,03347,泰格医药,107.00,必须,15.0000,3847.6400
198442531,2026-09-09,2026-09-09,02575,轩竹生物,55.00,必须,15.0000,470.8900
198442530,2026-09-09,2026-09-09,02565,派格生物医药-B,15.00,必须,15.0000,73.1600
198442529,2026-09-09,2026-09-09,02359,药明康德,430.00,必须,15.0000,72663.9100
198442528,2026-09-09,2026-09-09,02315,百奥赛图-B,49.00,必须,15.0000,2616.7300
198442527,2026-09-09,2026-09-09,02269,药明生物,2427.00,必须,15.0000,103476.6600
198442526,2026-09-09,2026-09-09,02268,药明合联,439.00,必须,15.0000,28360.3000
198442525,2026-09-09,2026-09-09,02228,晶泰控股,2996.00,必须,15.0000,18486.7900
198442524,2026-09-09,2026-09-09,02196,复星医药,471.00,必须,15.0000,7030.5200
198442523,2026-09-09,2026-09-09,02186,绿叶制药,2431.00,必须,15.0000,4036.5600
198442522,2026-09-09,2026-09-09,02162,康诺亚-B,208.00,必须,15.0000,14300.6600
198442521,2026-09-09,2026-09-09,02157,乐普生物-B,942.00,必须,15.0000,3421.5700
198442520,2026-09-09,2026-09-09,02096,先声药业,894.00,必须,15.0000,8991.7200
198442519,2026-09-09,2026-09-09,01952,云顶新耀,246.00,必须,15.0000,7029.1200
198442518,2026-09-09,2026-09-09,01877,君实生物,182.00,必须,15.0000,2811.1100
198442517,2026-09-09,2026-09-09,01801,信达生物,1006.00,必须,15.0000,87174.8900
198442516,2026-09-09,2026-09-09,01548,金斯瑞生物科技,1332.00,必须,15.0000,39949.2900
198442515,2026-09-09,2026-09-09,01530,三生制药,1767.00,必须,15.0000,25107.2900
198442514,2026-09-09,2026-09-09,01513,丽珠医药,131.00,必须,15.0000,2381.3900
198442513,2026-09-09,2026-09-09,01349,复旦张江,229.00,必须,15.0000,499.0700
198442512,2026-09-09,2026-09-09,01276,恒瑞医药,157.00,必须,15.0000,6289.1800
198442511,2026-09-09,2026-09-09,01177,中国生物制药,9765.00,必须,15.0000,49360.8300
198442510,2026-09-09,2026-09-09,01093,石药集团,7017.00,必须,15.0000,57164.7200
198442509,2026-09-09,2026-09-09,00867,康哲药业,1271.00,必须,15.0000,12135.0200
198442508,2026-09-09,2026-09-09,00512,远大医药,1236.00,必须,15.0000,5291.1400
198442507,2026-09-09,2026-09-09,00460,四环医药,3973.00,必须,15.0000,2731.5600
198442506,2026-09-09,2026-09-09,00013,和黄医药,531.00,必须,15.0000,10148.7500
