198409826,2026-09-09,2026-09-09,09981,沃尔核材,97.00,必须,15.0000,831.7400
198409825,2026-09-09,2026-09-09,09903,天数智芯,16.00,必须,15.0000,4693.5500
198409824,2026-09-09,2026-09-09,09880,优必选,348.00,必须,15.0000,25460.9900
198409823,2026-09-09,2026-09-09,09678,云知声,1.00,必须,15.0000,79.3000
198409822,2026-09-09,2026-09-09,09636,九方智投控股,188.00,必须,15.0000,4737.7600
198409821,2026-09-09,2026-09-09,09611,龙旗科技,44.00,必须,15.0000,834.1000
198409820,2026-09-09,2026-09-09,07618,京东工业,136.00,必须,15.0000,1540.7600
198409819,2026-09-09,2026-09-09,06951,三环集团,48.00,必须,15.0000,4881.7400
198409818,2026-09-09,2026-09-09,06809,澜起科技,46.00,必须,15.0000,10979.7500
198409817,2026-09-09,2026-09-09,06687,聚水潭,42.00,必须,15.0000,478.3700
198409816,2026-09-09,2026-09-09,06682,范式智能,361.00,必须,15.0000,9228.6300
198409815,2026-09-09,2026-09-09,06651,五一视界,20.00,必须,15.0000,1075.8400
198409814,2026-09-09,2026-09-09,06613,蓝思科技,242.00,必须,15.0000,4855.4500
198409813,2026-09-09,2026-09-09,06088,FIT HON TENG,2208.00,必须,15.0000,10063.1800
198409812,2026-09-09,2026-09-09,06082,壁仞科技,122.00,必须,15.0000,4030.4100
198409811,2026-09-09,2026-09-09,03986,兆易创新,20.00,必须,15.0000,8399.1300
198409810,2026-09-09,2026-09-09,03896,金山云,2273.00,必须,15.0000,10654.2900
198409809,2026-09-09,2026-09-09,03888,金山软件,1107.00,必须,15.0000,23684.9800
198409808,2026-09-09,2026-09-09,03738,阜博集团,2459.00,必须,15.0000,7102.8200
198409807,2026-09-09,2026-09-09,03661,圣邦股份,38.00,必须,15.0000,2877.1700
198409806,2026-09-09,2026-09-09,03396,联想控股,763.00,必须,15.0000,11600.3000
198409805,2026-09-09,2026-09-09,03296,华勤技术,56.00,必须,15.0000,3530.5400
198409804,2026-09-09,2026-09-09,02718,明略科技-W,6.00,必须,15.0000,257.8900
198409803,2026-09-09,2026-09-09,02706,海致科技集团,23.00,必须,15.0000,1064.1600
198409802,2026-09-09,2026-09-09,02701,国民技术,77.00,必须,15.0000,588.3300
198409801,2026-09-09,2026-09-09,02676,纳芯微,12.00,必须,15.0000,1610.6400
198409800,2026-09-09,2026-09-09,02631,天岳先进,38.00,必须,15.0000,2104.8900
198409799,2026-09-09,2026-09-09,02587,健康之路,116.00,必须,15.0000,117.8700
198409798,2026-09-09,2026-09-09,02586,多点数智,367.00,必须,15.0000,1302.8800
198409797,2026-09-09,2026-09-09,02577,英诺赛科,98.00,必须,15.0000,3661.3000
198409796,2026-09-09,2026-09-09,02556,迈富时,135.00,必须,15.0000,7209.3600
198409795,2026-09-09,2026-09-09,02513,智谱,15.00,必须,15.0000,11882.6300
198409794,2026-09-09,2026-09-09,02506,讯飞医疗科技,4.00,必须,15.0000,245.2600
198409793,2026-09-09,2026-09-09,02476,胜宏科技,77.00,必须,15.0000,13771.0500
198409792,2026-09-09,2026-09-09,02475,立讯精密,231.00,必须,15.0000,11946.4500
198409791,2026-09-09,2026-09-09,02382,舜宇光学科技,759.00,必须,15.0000,44175.6100
198409790,2026-09-09,2026-09-09,02249,晶合集成,136.00,必须,15.0000,3196.7900
198409789,2026-09-09,2026-09-09,02158,医渡科技,720.00,必须,15.0000,2369.2600
198409788,2026-09-09,2026-09-09,02038,富智康集团,309.00,必须,15.0000,4385.2300
198409787,2026-09-09,2026-09-09,02018,瑞声科技,813.00,必须,15.0000,28756.7400
198409786,2026-09-09,2026-09-09,01989,广合科技,23.00,必须,15.0000,2508.2400
198409785,2026-09-09,2026-09-09,01888,建滔积层板,947.00,必须,15.0000,37525.8700
198409784,2026-09-09,2026-09-09,01810,小米集团-W,7765.00,必须,15.0000,180776.6100
198409783,2026-09-09,2026-09-09,01688,领益智造,569.00,必须,15.0000,3198.5400
198409782,2026-09-09,2026-09-09,01675,亚信科技,471.00,必须,15.0000,1657.8300
198409781,2026-09-09,2026-09-09,01478,丘钛科技,479.00,必须,15.0000,2369.5000
198409780,2026-09-09,2026-09-09,01415,高伟电子,349.00,必须,15.0000,7225.6200
198409779,2026-09-09,2026-09-09,01385,上海复旦,286.00,必须,15.0000,6386.2800
198409778,2026-09-09,2026-09-09,01384,滴普科技,32.00,必须,15.0000,958.0800
198409777,2026-09-09,2026-09-09,01357,美图公司,3199.00,必须,15.0000,13141.1600
198409776,2026-09-09,2026-09-09,01347,华虹宏力,789.00,必须,15.0000,75740.0700
198409775,2026-09-09,2026-09-09,01304,FORTIOR,15.00,必须,15.0000,1490.5200
198409774,2026-09-09,2026-09-09,00992,联想集团,7300.00,必须,15.0000,191668.3300
198409773,2026-09-09,2026-09-09,00981,中芯国际,2930.00,必须,15.0000,165591.8400
198409772,2026-09-09,2026-09-09,00909,明源云,956.00,必须,15.0000,946.6500
198409771,2026-09-09,2026-09-09,00696,中国民航信息网络,939.00,必须,15.0000,7105.5800
198409770,2026-09-09,2026-09-09,00668,安克创新,30.00,必须,15.0000,3326.1000
198409769,2026-09-09,2026-09-09,00553,南京熊猫电子股份,252.00,必须,15.0000,711.5600
198409768,2026-09-09,2026-09-09,00522,ASMPT,337.00,必须,15.0000,47039.1200
198409767,2026-09-09,2026-09-09,00501,豪威集团,31.00,必须,15.0000,1922.2400
198409766,2026-09-09,2026-09-09,00354,中国软件国际,2763.00,必须,15.0000,9115.9300
198409765,2026-09-09,2026-09-09,00303,VTECH HOLDINGS,177.00,必须,15.0000,7684.2700
198409764,2026-09-09,2026-09-09,00285,比亚迪电子,907.00,必须,15.0000,20017.6800
198409763,2026-09-09,2026-09-09,00268,金蝶国际,3561.00,必须,15.0000,25098.9400
198409762,2026-09-09,2026-09-09,00148,建滔集团,666.00,必须,15.0000,29345.6800
198409761,2026-09-09,2026-09-09,00100,MINIMAX-W,11.00,必须,15.0000,3150.7100
198409760,2026-09-09,2026-09-09,00020,商汤-W,33896.00,必须,15.0000,40013.5300
