198388841,2026-09-09,2026-09-09,09988,阿里巴巴-W,773.00,必须,15.0000,73201.3900
198388840,2026-09-09,2026-09-09,09973,奇瑞汽车,35.00,必须,15.0000,756.7200
198388839,2026-09-09,2026-09-09,09926,康方生物,155.00,必须,15.0000,12895.3300
198388838,2026-09-09,2026-09-09,09903,天数智芯,3.00,必须,15.0000,880.0400
198388837,2026-09-09,2026-09-09,09899,网易云音乐,18.00,必须,15.0000,1398.6700
198388836,2026-09-09,2026-09-09,09868,小鹏集团-W,323.00,必须,15.0000,11838.3000
198388835,2026-09-09,2026-09-09,09863,零跑汽车,143.00,必须,15.0000,4375.4200
198388834,2026-09-09,2026-09-09,09626,哔哩哔哩-W,70.00,必须,15.0000,7506.6400
198388833,2026-09-09,2026-09-09,09606,映恩生物-B,4.00,必须,15.0000,645.5000
198388832,2026-09-09,2026-09-09,06990,科伦博泰生物-B,14.00,必须,15.0000,5908.4500
198388831,2026-09-09,2026-09-09,06869,长飞光纤光缆,89.00,必须,15.0000,13177.0900
198388830,2026-09-09,2026-09-09,06618,京东健康,271.00,必须,15.0000,8577.8000
198388829,2026-09-09,2026-09-09,06088,FIT HON TENG,461.00,必须,15.0000,2101.0500
198388828,2026-09-09,2026-09-09,06082,壁仞科技,26.00,必须,15.0000,858.9400
198388827,2026-09-09,2026-09-09,03896,金山云,477.00,必须,15.0000,2235.8500
198388826,2026-09-09,2026-09-09,03888,金山软件,233.00,必须,15.0000,4985.1900
198388825,2026-09-09,2026-09-09,03750,宁德时代,23.00,必须,15.0000,11178.6600
198388824,2026-09-09,2026-09-09,03696,英矽智能,13.00,必须,15.0000,571.6900
198388823,2026-09-09,2026-09-09,03690,美团-W,1194.00,必须,15.0000,83227.1600
198388822,2026-09-09,2026-09-09,03320,华润医药,398.00,必须,15.0000,1545.4500
198388821,2026-09-09,2026-09-09,03317,迅策,4.00,必须,15.0000,414.0800
198388820,2026-09-09,2026-09-09,02706,海致科技集团,5.00,必须,15.0000,231.3400
198388819,2026-09-09,2026-09-09,02577,英诺赛科,21.00,必须,15.0000,784.5600
198388818,2026-09-09,2026-09-09,02476,胜宏科技,16.00,必须,15.0000,2861.5200
198388817,2026-09-09,2026-09-09,02400,心动公司,62.00,必须,15.0000,2336.7100
198388816,2026-09-09,2026-09-09,02382,舜宇光学科技,159.00,必须,15.0000,9254.1800
198388815,2026-09-09,2026-09-09,02357,中航科工,655.00,必须,15.0000,1690.8700
198388814,2026-09-09,2026-09-09,02333,长城汽车,487.00,必须,15.0000,3215.6100
198388813,2026-09-09,2026-09-09,02269,药明生物,873.00,必须,15.0000,37220.9000
198388812,2026-09-09,2026-09-09,02228,晶泰控股,726.00,必须,15.0000,4479.7800
198388811,2026-09-09,2026-09-09,02018,瑞声科技,171.00,必须,15.0000,6048.4600
198388810,2026-09-09,2026-09-09,02015,理想汽车-W,314.00,必须,15.0000,13393.0200
198388809,2026-09-09,2026-09-09,01810,小米集团-W,3325.00,必须,15.0000,77409.1700
198388808,2026-09-09,2026-09-09,01801,信达生物,363.00,必须,15.0000,31455.7500
198388807,2026-09-09,2026-09-09,01735,中环新能源,356.00,必须,15.0000,2547.6700
198388806,2026-09-09,2026-09-09,01548,金斯瑞生物科技,323.00,必须,15.0000,9687.4000
198388805,2026-09-09,2026-09-09,01530,三生制药,428.00,必须,15.0000,6081.4500
198388804,2026-09-09,2026-09-09,01357,美图公司,671.00,必须,15.0000,2756.4000
198388803,2026-09-09,2026-09-09,01347,华虹宏力,165.00,必须,15.0000,15839.1800
198388802,2026-09-09,2026-09-09,01211,比亚迪股份,776.00,必须,15.0000,56271.7600
198388801,2026-09-09,2026-09-09,01024,快手-W,640.00,必须,15.0000,18287.1400
198388800,2026-09-09,2026-09-09,00992,联想集团,1534.00,必须,15.0000,40276.6000
198388799,2026-09-09,2026-09-09,00981,中芯国际,1014.00,必须,15.0000,57307.2100
198388798,2026-09-09,2026-09-09,00700,腾讯控股,204.00,必须,15.0000,76814.7000
198388797,2026-09-09,2026-09-09,00522,ASMPT,71.00,必须,15.0000,9910.3200
198388796,2026-09-09,2026-09-09,00285,比亚迪电子,190.00,必须,15.0000,4193.3400
198388795,2026-09-09,2026-09-09,00268,金蝶国际,748.00,必须,15.0000,5272.1200
198388794,2026-09-09,2026-09-09,00241,阿里健康,1357.00,必须,15.0000,3684.9800
198388793,2026-09-09,2026-09-09,00175,吉利汽车,1364.00,必须,15.0000,19959.0800
198388792,2026-09-09,2026-09-09,00020,商汤-W,7119.00,必须,15.0000,8403.8300
