198495605,2026-09-09,2026-09-09,09999,网易,513.00,必须,15.0000,--
198495604,2026-09-09,2026-09-09,09988,阿里巴巴 - W,983.00,必须,15.0000,--
198495603,2026-09-09,2026-09-09,09880,优必选,112.00,必须,15.0000,--
198495602,2026-09-09,2026-09-09,09660,地平线机器人 - W,3799.00,必须,15.0000,--
198495601,2026-09-09,2026-09-09,09636,九方智投控股,60.00,必须,15.0000,--
198495600,2026-09-09,2026-09-09,09626,哔哩哔哩 - W,103.00,必须,15.0000,--
198495599,2026-09-09,2026-09-09,06088,FIT HON TENG,591.00,必须,15.0000,--
198495598,2026-09-09,2026-09-09,03896,金山云,881.00,必须,15.0000,--
198495597,2026-09-09,2026-09-09,03888,金山软件,335.00,必须,15.0000,--
198495596,2026-09-09,2026-09-09,03690,美团 - W,1054.00,必须,15.0000,--
198495595,2026-09-09,2026-09-09,02577,英诺赛科,174.00,必须,15.0000,--
198495594,2026-09-09,2026-09-09,02400,心动公司,96.00,必须,15.0000,--
198495593,2026-09-09,2026-09-09,02382,舜宇光学科技,227.00,必须,15.0000,--
198495592,2026-09-09,2026-09-09,02018,瑞声科技,245.00,必须,15.0000,--
198495591,2026-09-09,2026-09-09,01810,小米集团 - W,3443.00,必须,15.0000,--
198495590,2026-09-09,2026-09-09,01797,东方甄选,154.00,必须,15.0000,--
198495589,2026-09-09,2026-09-09,01729,汇聚科技,237.00,必须,15.0000,--
198495588,2026-09-09,2026-09-09,01415,高伟电子,98.00,必须,15.0000,--
198495587,2026-09-09,2026-09-09,01384,滴普科技,9.00,必须,15.0000,--
198495586,2026-09-09,2026-09-09,01357,美图公司,1185.00,必须,15.0000,--
198495585,2026-09-09,2026-09-09,01347,华虹宏力,258.00,必须,15.0000,--
198495584,2026-09-09,2026-09-09,01024,快手 - W,987.00,必须,15.0000,--
198495583,2026-09-09,2026-09-09,00992,联想集团,2211.00,必须,15.0000,--
198495582,2026-09-09,2026-09-09,00981,中芯国际,797.00,必须,15.0000,--
198495581,2026-09-09,2026-09-09,00763,中兴通讯,244.00,必须,15.0000,--
198495580,2026-09-09,2026-09-09,00700,腾讯控股,267.00,必须,15.0000,--
198495579,2026-09-09,2026-09-09,00522,ASMPT,108.00,必须,15.0000,--
198495578,2026-09-09,2026-09-09,00303,VTECH HOLDINGS,53.00,必须,15.0000,--
198495577,2026-09-09,2026-09-09,00285,比亚迪电子,255.00,必须,15.0000,--
198495576,2026-09-09,2026-09-09,00268,金蝶国际,978.00,必须,15.0000,--
198495575,2026-09-09,2026-09-09,00020,商汤 - W,11138.00,必须,15.0000,--
198495574,2026-09-09,2026-09-09,159900,申赎现金,0.00,必须,0.0000,--
