198443336,2026-09-09,2026-09-09,09973,奇瑞汽车,978.00,必须,15.0000,21144.8500
198443335,2026-09-09,2026-09-09,09927,赛力斯,124.00,必须,15.0000,4021.4100
198443334,2026-09-09,2026-09-09,09880,优必选,96.00,必须,15.0000,7023.7200
198443333,2026-09-09,2026-09-09,09868,小鹏集团 - W,1832.00,必须,15.0000,67144.7600
198443332,2026-09-09,2026-09-09,09863,零跑汽车,1526.00,必须,15.0000,46691.5300
198443331,2026-09-09,2026-09-09,09690,途虎 - W,735.00,必须,15.0000,8104.4400
198443330,2026-09-09,2026-09-09,09660,地平线机器人 - W,1991.00,必须,15.0000,7610.6100
198443329,2026-09-09,2026-09-09,06651,五一视界,23.00,必须,15.0000,1237.2100
198443328,2026-09-09,2026-09-09,06088,FIT HON TENG,1212.00,必须,15.0000,5523.8100
198443327,2026-09-09,2026-09-09,03931,中创新航,344.00,必须,15.0000,5111.0200
198443326,2026-09-09,2026-09-09,03808,中国重汽,263.00,必须,15.0000,9757.5000
198443325,2026-09-09,2026-09-09,03750,宁德时代,14.00,必须,15.0000,6804.4000
198443324,2026-09-09,2026-09-09,03677,正力新能,264.00,必须,15.0000,1066.2200
198443323,2026-09-09,2026-09-09,03606,福耀玻璃,1259.00,必须,15.0000,60483.3100
198443322,2026-09-09,2026-09-09,02889,博泰车联,52.00,必须,15.0000,5252.5700
198443321,2026-09-09,2026-09-09,02533,黑芝麻智能,683.00,必须,15.0000,6030.7600
198443320,2026-09-09,2026-09-09,02498,速腾聚创,340.00,必须,15.0000,5166.2600
198443319,2026-09-09,2026-09-09,02473,喜相逢集团,3275.00,必须,15.0000,1288.6900
198443318,2026-09-09,2026-09-09,02431,佑驾创新,250.00,必须,15.0000,532.9500
198443317,2026-09-09,2026-09-09,02382,舜宇光学科技,132.00,必须,15.0000,7682.7100
198443316,2026-09-09,2026-09-09,02338,潍柴动力,280.00,必须,15.0000,7739.1000
198443315,2026-09-09,2026-09-09,02333,长城汽车,4813.00,必须,15.0000,31779.7600
198443314,2026-09-09,2026-09-09,02238,广汽集团,4672.00,必须,15.0000,8747.5500
198443313,2026-09-09,2026-09-09,02050,三花智控,352.00,必须,15.0000,7665.2100
198443312,2026-09-09,2026-09-09,02018,瑞声科技,230.00,必须,15.0000,8135.3600
198443311,2026-09-09,2026-09-09,02015,理想汽车 - W,2130.00,必须,15.0000,90850.7200
198443310,2026-09-09,2026-09-09,01810,小米集团 - W,371.00,必须,15.0000,8637.2300
198443309,2026-09-09,2026-09-09,01772,赣锋锂业,178.00,必须,15.0000,5603.3400
198443308,2026-09-09,2026-09-09,01478,丘钛科技,564.00,必须,15.0000,2789.9800
198443307,2026-09-09,2026-09-09,01316,耐世特,2344.00,必须,15.0000,9841.7600
198443306,2026-09-09,2026-09-09,01211,比亚迪股份,1363.00,必须,15.0000,98838.1600
198443305,2026-09-09,2026-09-09,01114,BRILLIANCE CHI,6284.00,必须,15.0000,10216.9100
198443304,2026-09-09,2026-09-09,00881,中升控股,842.00,必须,15.0000,2585.0300
198443303,2026-09-09,2026-09-09,00868,信义玻璃,1100.00,必须,15.0000,8661.6000
198443302,2026-09-09,2026-09-09,00819,天能动力,867.00,必须,15.0000,2931.7100
198443301,2026-09-09,2026-09-09,00425,敏实集团,1581.00,必须,15.0000,34236.7000
198443300,2026-09-09,2026-09-09,00285,比亚迪电子,367.00,必须,15.0000,8099.7700
198443299,2026-09-09,2026-09-09,00179,德昌电机控股,776.00,必须,15.0000,12469.0400
198443298,2026-09-09,2026-09-09,00175,吉利汽车,7029.00,必须,15.0000,102853.6300
198443297,2026-09-09,2026-09-09,00020,商汤 - W,6071.00,必须,15.0000,7166.6900
