198391657,2026-09-09,2026-09-09,09981,沃尔核材,76.00,必须,25.0000,651.6800
198391656,2026-09-09,2026-09-09,09903,天数智芯,12.00,必须,25.0000,3520.1600
198391655,2026-09-09,2026-09-09,09880,优必选,267.00,必须,25.0000,19534.7300
198391654,2026-09-09,2026-09-09,09678,云知声,1.00,必须,25.0000,79.3000
198391653,2026-09-09,2026-09-09,09636,九方智投控股,143.00,必须,25.0000,3603.7200
198391652,2026-09-09,2026-09-09,09611,龙旗科技,32.00,必须,25.0000,606.6200
198391651,2026-09-09,2026-09-09,07618,京东工业,104.00,必须,25.0000,1178.2300
198391650,2026-09-09,2026-09-09,06951,三环集团,37.00,必须,25.0000,3763.0000
198391649,2026-09-09,2026-09-09,06809,澜起科技,35.00,必须,25.0000,8354.1600
198391648,2026-09-09,2026-09-09,06687,聚水潭,29.00,必须,25.0000,330.3000
198391647,2026-09-09,2026-09-09,06682,范式智能,276.00,必须,25.0000,7055.6900
198391646,2026-09-09,2026-09-09,06651,五一视界,15.00,必须,25.0000,806.8800
198391645,2026-09-09,2026-09-09,06613,蓝思科技,186.00,必须,25.0000,3731.8700
198391644,2026-09-09,2026-09-09,06088,FIT HON TENG,1687.00,必须,25.0000,7688.6700
198391643,2026-09-09,2026-09-09,06082,壁仞科技,94.00,必须,25.0000,3105.4000
198391642,2026-09-09,2026-09-09,03986,兆易创新,15.00,必须,25.0000,6299.3500
198391641,2026-09-09,2026-09-09,03896,金山云,1748.00,必须,25.0000,8193.4400
198391640,2026-09-09,2026-09-09,03888,金山软件,853.00,必须,25.0000,18250.4900
198391639,2026-09-09,2026-09-09,03738,阜博集团,1892.00,必须,25.0000,5465.0400
198391638,2026-09-09,2026-09-09,03661,圣邦股份,29.00,必须,25.0000,2195.7300
198391637,2026-09-09,2026-09-09,03396,联想控股,589.00,必须,25.0000,8954.8800
198391636,2026-09-09,2026-09-09,03296,华勤技术,44.00,必须,25.0000,2774.0000
198391635,2026-09-09,2026-09-09,02718,明略科技-W,5.00,必须,25.0000,214.9100
198391634,2026-09-09,2026-09-09,02706,海致科技集团,19.00,必须,25.0000,879.0900
198391633,2026-09-09,2026-09-09,02701,国民技术,73.00,必须,25.0000,557.7700
198391632,2026-09-09,2026-09-09,02676,纳芯微,9.00,必须,25.0000,1207.9800
198391631,2026-09-09,2026-09-09,02631,天岳先进,30.00,必须,25.0000,1661.7500
198391630,2026-09-09,2026-09-09,02587,健康之路,18.00,必须,25.0000,18.2900
198391629,2026-09-09,2026-09-09,02586,多点数智,272.00,必须,25.0000,965.6200
198391628,2026-09-09,2026-09-09,02577,英诺赛科,76.00,必须,25.0000,2839.3800
198391627,2026-09-09,2026-09-09,02556,迈富时,103.00,必须,25.0000,5500.4700
198391626,2026-09-09,2026-09-09,02513,智谱,11.00,必须,25.0000,8713.9300
198391625,2026-09-09,2026-09-09,02506,讯飞医疗科技,3.00,必须,25.0000,183.9500
198391624,2026-09-09,2026-09-09,02476,胜宏科技,60.00,必须,25.0000,10730.6900
198391623,2026-09-09,2026-09-09,02475,立讯精密,177.00,必须,25.0000,9153.7700
198391622,2026-09-09,2026-09-09,02382,舜宇光学科技,583.00,必须,25.0000,33931.9900
