198449478,2026-09-09,2026-09-09,06886,HTSC,4957.00,必须,30.0000,74935.2300
198449477,2026-09-09,2026-09-09,06881,中国银河,10745.00,必须,30.0000,71087.5600
198449476,2026-09-09,2026-09-09,06806,申万宏源,7583.00,必须,30.0000,16525.9800
198449475,2026-09-09,2026-09-09,06178,光大证券,2132.00,必须,30.0000,13662.5300
198449474,2026-09-09,2026-09-09,06099,招商证券,2205.00,必须,30.0000,28508.5800
198449473,2026-09-09,2026-09-09,06066,中信建投证券,3819.00,必须,30.0000,38873.3400
198449472,2026-09-09,2026-09-09,06030,中信证券,6977.00,必须,30.0000,155069.9200
198449471,2026-09-09,2026-09-09,03958,东方证券,4444.00,必须,30.0000,22290.9100
198449470,2026-09-09,2026-09-09,03908,中金公司,5542.00,必须,30.0000,95185.6500
198449469,2026-09-09,2026-09-09,02611,国泰海通,8165.00,必须,30.0000,105000.8700
198449468,2026-09-09,2026-09-09,01788,国泰君安国际,12354.00,必须,30.0000,30823.3000
198449467,2026-09-09,2026-09-09,01776,广发证券,4986.00,必须,30.0000,77227.7900
198449466,2026-09-09,2026-09-09,01456,国联民生,1915.00,必须,30.0000,6400.9400
198449465,2026-09-09,2026-09-09,01375,中州证券,5171.00,必须,30.0000,7736.5300
198449464,2026-09-09,2026-09-09,01359,中国信达,35018.00,必须,30.0000,27558.6800
198449463,2026-09-09,2026-09-09,00388,香港交易所,372.00,必须,30.0000,129328.6400
198449462,2026-09-09,2026-09-09,00165,中国光大控股,2175.00,必须,30.0000,12113.5300
